AL	210349	NETIB
DK	42697	NETIC-AS
PL	197181	NETICO-AS
AU	138511	NETIER-AS-AP Netier Pty Limited
AR	269890	NETIFOX S.R.L
IT	207146	NETIKOM-AS
TR	202991	NETIN
TR	42075	NETIN
US	13557	NETIN
FI	60414	NETINCH
US	397270	NETINF-TRANSIT-AS
BG	13147	NETINFO 12 Emil Bersinski Str
MD	49691	NETINFO-AS
BR	269239	NETINFOMAX PROVEDOR DE INTERNET LTDA
BR	266217	NETINFOR TELECOMUNICACOES LTDA
US	34985	NETINNOVATIONLLC-AS-AP Net Innovation LLC
GB	198823	NETINT
SE	38982	NETINTACT
TR	51559	NETINTERNET Netinternet Bilisim Teknolojileri AS
BG	48698	NETIP
SK	44452	NETIQ
JP	7529	NETIRD NetIRD Inc.
JP	37906	NETIRD-2 NetIRD Inc.
RU	8325	NETIS-AS
RU	25592	NETIS-AS NETIS TELECOM ISP, Yaroslavl region, Russia
IT	31686	NETISON-AS
GB	199462	NETISP-UK-AS NETISP UK Regional network
BG	9127	NETISSAT-AS Internet Service Provider
SE	34133	NETIT-AS
IN	135844	NETIT-AS Lightyears Broadband Pvt Ltd
FR	198682	NETIWAN-AS
BG	57463	NETIX
BG	31490	NETIX-MGMT-AS
IN	142497	NETIXBB-AS-IN NETIX BROADBAND PRIVATE LIMITED
US	394540	NETJETS
CH	35635	NETJUMP
UZ	21001	NETKA-AS
MK	39766	NETKABEL-AS Net Kabel Broadband Network
AT	209057	NETKEY-AS
RU	47974	NETKOM-AS
PL	212176	NETKOMP-AS
PL	199449	NETKOMPLANET
HU	57747	NETKONTAKT-AS
CA	35251	NETLAB
AR	264678	NETLABS SRL
BG	20750	NETLAN
CZ	196873	NETLANCERS-AS
CL	61460	NETLAND CHILE S.A.
BY	28737	NETLAND-AS
UA	56932	NETLAN_NET_
AR	264732	NETLATIN S.R.L.
ZA	328222	NETLAYER
BR	264580	NETLI TELECOMUNICACOES LTDA - ME
BR	264993	NETLIDERES - PROVEDOR DE INTERNET EIRELI
RU	8305	NETLIFE NetLife AS
UA	47550	NETLIFE-AS
IN	135740	NETLIFE-AS-IN Netlife Network Pvt Ltd
TR	205951	NETLIKE
BR	268987	NETLIMIT TELECOM LTDA
BR	271169	NETLINE TELECOM
BR	53118	NETLINE TELECOM
RU	57711	NETLINE-LTD-AS
RU	44847	NETLINE-NSP-AS
RU	12739	NETLINE_AS
GB	50200	NETLINK
BR	270827	NETLINK COMERCIO E SERVICOS DE TELECOMUNICACAO LTD
BR	266231	NETLINK INFORMATICA LTDA ME
PL	34324	NETLINK-AS ul. Korabnicka 9, 32-050 Skawina, Poland
BR	271061	NETLINKPE.INFO LTDA
US	394334	NETLINKVOICE-JAN1
IN	138297	NETLINKW-AS Netlink Websolution Pvt. Ltd.
CA	398115	NETLINUX-01
ES	62352	NETLLAR
BE	41471	NETLOG
RO	41950	NETLOG-AS
HR	210190	NETLOGIC
RS	57595	NETLOGIC-AS
NL	39637	NETLOGICS-AS
DE	206231	NETLOGIX
TR	206192	NETLOJISTIK
TR	51915	NETLOJISTIK-AS
BR	267506	NETLUX Telecom
RU	5598	NETLUX-AS Internet Service Provider
IN	17439	NETMAGIC-AP Netmagic Datacenter Mumbai
IN	141786	NETMAGIC1-AS MAGICA NETWORKING SOLUTIONS PVT LTD
FR	203745	NETMANAGEMENT
BR	267116	NETMANIA - W J DOS SANTOS INTERNET
BR	264197	NETMANIA LTDA ME
PL	50121	NETMAR-AS ul. Sobieskiego 30E
KR	55593	NETMARBLE-AS-KR netmarble
US	5790	NETMARKET
BD	137828	NETMAT-AS-AP Net Matrix
IN	141311	NETMATIX-AS Netmatix Network Private Limited
IQ	44181	NETMAX
TR	209275	NETMAX
BR	271259	NETMAX SVA SERVICOS E COMERCIO EIRELI
NP	56204	NETMAX-NP Net Max Technologies Pvt. Ltd.
BR	269261	NETMAXXI TELECOMUNICACOES E INFORMATICA LTDA EPP
PL	199363	NETMAZ-AS
BR	270686	NETMIG SERV DE INTERNET DE MINAS GERAIS LTDA - EPP
BR	262301	NETMIG TELECOM EIRELI
IR	204213	NETMIHAN
CA	7040	NETMINDERS
BR	269300	NETMITT IMP & MULTIMIDIA EIRELI
US	18789	NETMLH-AS
BR	269117	NETMORRO TELECOM
RU	50308	NETMOS-AS
CA	40436	NETMOSPHERE-AS1
CL	264839	NETMUNDO TRANSMISIONES REGIONALES SPA
VN	24173	NETNAM-AS-AP Netnam Company
GB	34922	NETNAMES
LV	208996	NETNAMS
CA	14280	NETNATION
IN	135683	NETNCR-AS Netncr Technology Pvt. Ltd.
RS	199493	NETNET-AS
US	26954	NETNET-CET
US	3663	NETNET-NET
US	6368	NETNITCO-ASN
BR	269423	NETNOAR TELECOM
NP	56266	NETNOD-AP Netnod anycast AS for APNIC
SE	39871	NETNOD-GBG Netnod Equipment located at IX in Gothenburg
SE	8674	NETNOD-IX Netnod Internet Exchange Sverige AB
SE	20943	NETNOD-LUL Netnod Equipment located at IX in Lulea
SE	39870	NETNOD-MMO Netnod Equipment located at IX in Malmoe
SE	56908	NETNOD-NDS $Id: aut-num_AS56908,v 1.1 20160307 11:15:51 mem Exp $
SE	39840	NETNOD-SVL Netnod Equipment located at IX in Sundsvall
US	2933	NETNODE
NO	59767	NETNORDIC
SE	207932	NETNORDICSOLUTIONSAB NetNordic Sweden AB
GB	25376	NETNORTH-ASN
US	53812	NETNV
BR	266227	NETO E VIEIRA COMERCIO DE INFORMATICA LTDA
DE	60776	NETOCEAN
IT	202709	NETOIP
IN	138240	NETON-AS-IN Net On Broadband Services Private Limited
MY	45144	NETONBOARD-MY Net Onboard Sdn Bhd - Quality & Reliable Cloud Hosting Provider
RU	196695	NETONERUS
TR	44558	NETONLINE
PL	197294	NETONSKY
RO	57938	NETOP-TECH-AS Calea Vitan 6-6A
CY	201789	NETOPS
TR	200334	NETOPS-TR netops lab
RU	34123	NETORN-AS
GM	37323	NETPAGE
PL	198910	NETPAK-AS
BD	137416	NETPARK-AS-AP Netpark Communication
PL	44415	NETPARTNER-WWA1 Netpartner Polska ISP network
ES	202367	NETPARTNERWIFINN
AR	27926	NETPATAGONIA SAS
RO	41672	NETPLANET-AS
FI	20904	NETPLAZA-AS
US	6062	NETPLEX
CH	15547	NETPLUS
BR	271527	NETPLUS TELECOMUNICACOES LTDA - ME
IN	133661	NETPLUS-AS Netplus Broadband Services Private Limited
RU	200524	NETPLUS2-AS
FR	12362	NETPLUSCOM-LEGACY France
CH	39440	NETPLUSFR-AS
TR	209286	NETPLUSGLOBAL
BD	138024	NETPLUSONLINE-AS-AP NETPLUS ONLINE
SG	134078	NETPLUZ-AS-AP NETPLUZ HOLDINGS PRIVATE LIMITED
BG	39683	NETPOINT-SERVICES-AS
PL	197848	NETPOL
NZ	132014	NETPOLLER-AS-AP NetPoller Limited
BR	61756	NETPONTAL PROVEDOR DE INTERNET LTDA - ME
IT	207901	NETPOP
AU	45570	NETPRES-AS-AP Network Presence
BR	262637	NETPRIMUS TECNOLOGIA LTDA
LB	48206	NETPRO
SK	208667	NETPRO-AS
PL	51927	NETPRO-NET
RO	31362	NETPROTECT
US	62651	NETPROTECT-62651
US	54138	NETPROTECT-OVP
US	13926	NETPROTECT-PHX
RU	24588	NETPROVODOV-AS
CA	14152	NETPULSE-1
RU	61400	NETRACK-AS
RU	48076	NETRACK2-AS
US	11781	NETRADA-NA
IN	136643	NETRAJ-AS-IN Net-raj Technology Pvt Ltd Opc
US	17139	NETRANGE
NL	38919	NETREBEL
AU	24446	NETREGISTRY-AS-AP NetRegistry Pty Ltd.
PL	205030	NETREN NETREN s.c.
US	11753	NETREPID1
IN	135815	NETREXO-AS Netrexo Communications Private Limited
UA	59585	NETRIDER-UA-AS
BE	206665	NETRIK
US	15072	NETRIPLEX-CORPORATION
CA	26198	NETRIUM-NETWORKS
US	16567	NETRIX-16567
FR	62000	NETRIX-AS Netrix
PL	198197	NETRIX-LUB-PL-AS
PK	147023	NETRIXPVTLTD-AS-AP Netrix Pvt Ltd
AT	200098	NETRONICS-AS
PL	60695	NETRONIK-AS
BG	48233	NETRONIX
AR	265823	NETROPOLYS S.A.
NL	47869	NETROUTING-AS
US	23734	NETROUTINGINC-AS-AP Netrouting Inc
IN	59185	NETRUN-AS-IN NETRUN TECHNOLOGIES PVT LTD
PL	59990	NETRUNNER-AS
DK	199773	NETS-AS
SG	132690	NETS-AS-AP Network For Electronic Transfers Singapore Pte Ltd
DK	205721	NETS-PROD-
DK	207035	NETS-USERS
BG	200097	NETSAAP
FR	203495	NETSAMPLE
US	397494	NETSAPIENS-HYPERSCALE-AS01
BG	211456	NETSARBG-LTD
SE	62020	NETSAT
IN	137125	NETSAT-AS Netsat Communications Private Limited
PK	133933	NETSAT1-PK NetSat Private Limited
MD	207246	NETSAT_DV
BR	268552	NETSBRASIL LTDA
GB	8272	NETSCALIBUR-UK
NO	197519	NETSCENARIO
BD	134702	NETSCOPE-AS-AP NETSCOPE
US	10690	NETSCOUT
US	26743	NETSCOUT-ARIN
IN	134060	NETSCOUT-AS Netscout Systems Software India Private Limited
HK	45753	NETSEC-HK Netsec Limited
NZ	138032	NETSECOPS-AS-AP NetSecOps Limited
BR	270985	NETSEG INTERNET EIRELI
CH	8801	NETSERV Switzerland
GB	35826	NETSERVERS-AS
BG	60168	NETSERVICE
ES	205457	NETSERVICE
CZ	39050	NETSERVICE-AS
GE	210923	NETSERVICE-AS
PL	203272	NETSERVICE-AS
PL	202228	NETSERVICEPL-AS
DE	42965	NETSERVICES-AS
PL	198036	NETSERVIS-ISP
AU	132847	NETSG-AS-AP Network Solutions Group Pty Ltd
PL	29135	NETSHARKS
DK	205206	NETSITE
FR	43702	NETSIZE-AS
CH	3250	NETSKIN
US	55256	NETSKOPE
BR	271004	NETSKY PROVEDOR DE INTERNET LTDA.
US	397655	NETSMART-IIT
US	26058	NETSMART-PLEXUS-CLOUD
ID	38525	NETSOFT-AS-ID Netsoft, PT
IN	135721	NETSOL-AS Network
US	36489	NETSOLUS-NETWORKS
PL	205485	NETSOLUTION
NO	208042	NETSOLUTION-BUSKERUD Netsolution Buskerud AS
NL	47674	NETSOLUTIONS
IN	134269	NETSOLUTIONS-AS Net Solutions
HK	132818	NETSOLUTIONS-AS-AP Netsolutions Limited
US	11595	NETSONIC
US	22458	NETSOURCE
AO	328154	NETSPACE
BR	272533	NETSPACE MULTIMIDIA EIRELI - ME
SK	208668	NETSPACE-AS
US	23486	NETSPAN
RU	48933	NETSPB-AS
CA	22060	NETSPECTRUM
PL	206736	NETSPEED
TR	206375	NETSPEED
BR	28352	NETSPEED LTDA
NZ	18159	NETSPEED-AS-AP Netspeed Data Ltd
AU	18111	NETSPEED-AS-AP Netspeed Internet Communications
US	397919	NETSPI-CORPORATE
IT	196956	NETSPRING-AS Via Latina 5
BR	53196	NETSTAR SOLUCOES LTDA
UA	58021	NETSTAR-AS
BR	268401	NETSTART MULTIMIDIA E COMUNICACAO LTDA
BR	268113	NETSTORE INFORMATICA
IT	35762	NETSTORMING
IT	41849	NETSTORMING-WHL-AS
IN	137654	NETSTRA-AS-IN Netstra Communications Pvt Ltd
US	398298	NETSTRATUM
PS	56995	NETSTREAM
CH	15517	NETSTREAM-
US	29976	NETSUITE-CORP
SE	200705	NETSUITE-EU
US	14919	NETSUITE-PROD
BG	20911	NETSURF-AS-
US	11440	NETSVILLE
US	19643	NETSYN
AL	212766	NETSYSCOM
FR	209097	NETSYST NETSYST
PL	198766	NETSYSTEM-BRZESKO
PL	39893	NETSYSTEM_TP-ASN
AU	37978	NETTAS-AS-AP Networking Tasmania
BR	264177	NETTCON PROVEDOR DE INTERNET EIRELI EPP
PL	39288	NETTE
IN	133266	NETTECH-AS-IN NET TECH SERVICES INDIA PVT. LTD.
US	23447	NETTECH-ASN01
US	32138	NETTEK01
FR	203413	NETTEL
BR	265159	NETTEL SERVICOS DE TELECOMUNICACOES LTDA
PL	42153	NETTEL-AS
RU	56545	NETTELECOM-ASN
IN	10225	NETTLINX-IN-AP Nettlinx Limited
US	16423	NETTOGO-BLK
UA	59514	NETTRACK-AS Darnytsia.Net
BR	61830	NETTRON TELECOMUNICACOES LTDA - ME
NZ	24511	NETTRUSTLTD-AS-AP NET TRUST LIMITED
NO	204511	NETTVERKSPARTNER
BD	147017	NETTWOHOMEBD-AS-AP Net Two Home
IN	141283	NETUDR-AS-IN Agile Netlink Private Limited
PL	21321	NETUITY-AS
BR	267297	NETUNO DO BRASIL TELECOM LTDA
BR	267125	NETUP PROVEDOR
RU	208274	NETUP-AS
PT	212073	NETUREZA
PL	203140	NETUS
DE	5605	NETUSE
CL	272025	NETV SPA
DK	42638	NETVAERKSSMEDEN
US	8095	NETVALUE
NZ	24459	NETVALUE-AS-AP NetValue Ltd
RO	58247	NETVEILLANCE
DE	201492	NETVERSOR-4
PL	205447	NETVIL-AS
RU	50098	NETVILLAGE-AS
SC	44571	NETVILLAGE-AS
BR	267059	NETVIP MT
BR	265898	NETVIS TELECOM
IN	137649	NETVIS-AS-IN Netvision Internet India Pvt Ltd
LV	42099	NETVISION
US	397732	NETVISION
BR	61864	NETVISION TELECOM LTDA - ME
IS	212771	NETVOKTUN
ES	206487	NETVOZ
IN	136305	NETVSN-AS-IN Netvision Awadh Networks Private Limited
BR	264975	NETW TELECOMUNICACOES LTDA - ME
IN	140127	NETWALA-AS-IN Internetwala It Services Pvt Ltd
BG	34674	NETWAVE-AS
BR	61678	NETWAY INFORMATICA LTDA
BR	52856	NETWAY PROVEDOR DE INTERNET LTDA
CY	30916	NETWAY-AS
RU	33987	NETWAY-AS
IN	135223	NETWAY-AS Netway Internet Pvt Ltd
TH	18362	NETWAY-AS-AP Netway Communication Co.,Ltd.
BD	142003	NETWAY1-AS-AP Netway
DE	61303	NETWAYS
BR	266274	NETWEST TELECOM
ZA	37225	NETWIDE
AU	45240	NETWIDE-AU-AS-AP REA Group, A subsidiary of Netwide
TR	202790	NETWIFI
IN	137634	NETWIN-AS Netwin Systems And Software India Pvt Ltd
IN	136682	NETWIRE-AS NETWIRE INTERNET SOLUTIONS PVT LTD
CA	397735	NETWIRE-CANADA
BR	61828	NETWISE INFORMATICA LTDA
FR	35077	NETWO
CH	211861	NETWOLK-AS
US	62614	NETWOLVES-NETWORK-SERVICES
HK	134523	NETWOO-AS-AP NETWOO TELECOM HK LIMITED
DO	263212	NETWORK ACCESS POINT DEL CARIBE - DR
CO	269893	NETWORK CONNEXIONS SAS
BR	264152	NETWORK DIGITAL LTDA
BR	265448	NETWORK INFORMATICA LTDA. - ME
US	11714	NETWORK NEBRASKA
BR	269228	NETWORK SERVIcOS DE INFORMATICA Ltda.
BR	264968	NETWORK SOLUCOES INTERNET LTDA
VE	269782	NETWORK SPEED C.A
TT	264793	NETWORK TECHNOLOGIES LIMITED
BR	28667	NETWORK TELECOMUNICACOES S.A.
JO	204327	NETWORK-1
US	397956	NETWORK-DATA-SYSTEMS
US	47058	NETWORK-ENGINEER
US	62747	NETWORK-ENGINEERING
IE	34110	NETWORK-IE-AS
IN	132335	NETWORK-LEAPSWITCH-IN LeapSwitch Networks Pvt Ltd
UA	48957	NETWORK-LVIV-AS
GB	204630	NETWORK-OFFICE-SYSTEM-LLP
RO	51108	NETWORK-ONE-DISTRIBUTION-AS
US	14441	NETWORK-SOLUTIONS-14441
US	19871	NETWORK-SOLUTIONS-HOSTING
DE	16148	NETWORK-TEAM-AS NetWork Team GmbH
US	26209	NETWORK-TOOL
CN	64021	NETWORK-TRANSIT Network-Transit
AU	141002	NETWORK1-AS-AP Network Technologies Queensland Pty Ltd
BD	149489	NETWORK2-AS-AP Network Solution
IE	1197	NETWORKABILITY
US	26308	NETWORKATS
BR	28177	NETWORKBRASIL Ltda.
US	12275	NETWORKCAR-XO
AU	135543	NETWORKDYNAMICS-PTY-LTD-AS-AP Network Dynamics Pty Ltd
GB	15463	NETWORKI-AS
RO	59784	NETWORKING-CONSULTIN-AS Calea Nationala 88
US	1821	NETWORKINV-AS1
US	18834	NETWORKIP
US	27026	NETWORKMARYLAND
BR	270486	NETWORKS INFORMATICA
US	1618	NETWORKS-1
NO	48144	NETWORKTECH
DE	31078	NETWORKTOWN-AS
DE	50575	NETWORKTOWN-AS
US	14832	NETWORKUSA
UA	41544	NETWORK_9F-AS
FR	35283	NETWORTH-MAIN-AS
RO	44203	NETWORX-AS Str. Clopotari Bl. 516, Sc. A, Ap. 8
AU	55486	NETWORX-AS-AP Networx Australia
BG	34569	NETWORX-BG Online Direct
US	19365	NETWURX-01
US	26785	NETWURX-AS
CZ	204860	NETX NetX Networks a.s.
PL	208331	NETX-AS
US	53451	NETX-INTERNET
CL	269949	NETXION SERVICIOS ARRIENDOS TECNOLOGIAS Y COMUNICACIONES HERNAN SOTO E.I.R.L.
FR	203304	NETXP
CA	395479	NETXPOINT-12
BG	204281	NETX_
UA	61986	NETZAHID-AS
DE	201011	NETZBETRIEB-GMBH
ID	141132	NETZEN-AS-ID PT Netzen Media Akses
IN	136354	NETZI-AS Netzi Broadband Services Pvt Ltd
DE	57342	NETZNUTZ
BR	271297	NETZONE SERVICOS E TECNOLOGIA EIRELI
IN	133310	NETZONE-AS-IN Netzone Netmedia Pvt.ltd.
BD	142122	NETZONECOMPUTERS-AS-AP Netzone Computers
DE	15594	NETZQUADRAT Gladbacherstr. 74
AT	47576	NETZWARE-AS
AT	200580	NETZWECK-AS
DE	199938	NETZWERGE
DE	48344	NETZWERK68A
IN	139575	NETZYISP-AS-IN Netzy Internet Services Private Limited
IT	50316	NET_GLOBAL_SRL
BG	200459	NET_HOST_SOLUTION
BR	262576	NEThouse Telecom
JO	47887	NEU-AS
DE	202680	NEU-ITEC
US	18692	NEUBERGER
PL	203613	NEUCA
US	22196	NEULION
US	23268	NEULION
US	53750	NEUMANN-UNIVERSITY
AR	262174	NEURALSOFT S.R.L.
US	36682	NEUROMETRIX-WALTHAM
RU	208360	NEURON-AS
FR	60737	NEURONESIT
FR	9036	NEURONNEXION-AS
US	26657	NEUROPACE-CORPORATE-SITE
GR	60723	NEUROPUBLIC
PL	209802	NEUROSOFT-
MX	265573	NEUROTECH DE LA LAGUNA SA DE CV
US	32980	NEUSTAR-AS5
US	19905	NEUSTAR-AS6
US	19907	NEUSTAR-AS6
CA	4508	NEUSTYLE
AR	267820	NEUTICS S.A.P.E.M.
MX	270126	NEUTRAL NETWORKS, S de RL de CV
US	395646	NEUTRAL-NETWORKS
US	40160	NEUTRAL-TANDEM
BE	204059	NEUTRINET
US	55259	NEUTRONA-NETWORKS-INTERNATIONAL
ID	18103	NEUVIZ-AS-ID-AP Neuviz Net
RU	43106	NEVACOM-AS
US	393661	NEVADACOUNTY-CA
RU	42668	NEVALINK-AS
FI	58340	NEVE
VG	202476	NEVERMIND-AS
ID	138598	NEVIGATE-AS-AP PT Nevigate Telekomunikasi Indonesia
RU	34664	NEVKA-SPB-AS
RU	51032	NEVOD-AS
RU	59416	NEVZ-AS
EC	27740	NEW ACCESS S.A.
BR	270255	NEW ERA TECNOLOGIA LTDA
BR	263948	NEW LIFE TELECOM
BR	263557	NEW MASTER TELECOM OPERADORA DE TELECOMUNICACOES L
BR	267109	NEW MASTER TELECOM OPERADORA DE TELECOMUNICACOES L
BR	61844	NEW MASTER TELECOM OPERADORA DE TELECOMUNICACOES L
AW	264645	NEW MILLENNIUM TELECOM SERVICES N.V.
BR	269460	NEW NET LG SOLUCOES TELECOMUNICACOES E INFORMATICA
BR	266198	NEW NET TELECOM EIRELI - ME
BR	268469	NEW SAT CONNECTIONS LTDA
BR	269653	NEW SOLUTION NET
BR	263539	NEW SYSTEM INTERNET
BR	263526	NEW TECNOLOGIA DA INFORMACAO LTDA - ME
BR	265116	NEW WAVE NET
BR	263625	NEW WORLD PONTO COM INFORMATICA LTDA - ME
IE	206998	NEW-2
US	398345	NEW-AGE-NETWORKS
US	397488	NEW-ALBANY-PLAIN-LOCAL-SCHOOLS-AS
BE	201859	NEW-AS
US	21678	NEW-BREED
US	26564	NEW-CANAAN
UA	207506	NEW-CONNECTION-AS
US	33439	NEW-DC-IN-EQUINIX-NY4
US	14228	NEW-DULCINA-AGRIDATA
US	393514	NEW-HAMPTON-MUNICIPAL-LIGHT-PLANT-01
US	21921	NEW-HOPE-TELEPHONE-COOPERATIVE
US	29790	NEW-LIBERTY-HOSPITAL
US	19112	NEW-LISBON-BROADBAND-AND-COMMUNICATIONS
US	63204	NEW-MEXICO-MILITARY-INSTITUTE
UA	50879	NEW-NET-AS
UA	209922	NEW-NET-COM-UA-AS
RU	203831	NEW-POINT-AS
TH	56050	NEW-SHINE-INTERNET-TH 134 Yenchit Road
US	30435	NEW-WORLD-PASTA
US	395331	NEW-YORK-PROTON-MANAGEMENT
US	32321	NEWARKNET
IT	211756	NEWASSISTENT
IL	206056	NEWAY-ASN
BD	137543	NEWBANGLASPEED-AS-AP Mohammad Yousuf
US	55142	NEWBREAK-COMMUNICATIONS-VICKSBURG
CN	139110	NEWCAMPUS1-LENOVO Lenovo Mobile Communication Technology Beijing Ltd
CN	137787	NEWCAMPUS4-LENOVO Beijing Jingdong Shangke Information Technology Co. Ltd.
GB	51946	NEWCASTLE-UNI-NUSAJAYA-CAMPUS
BR	52817	NEWCENTER TELECOM
US	26891	NEWCLOUD
RU	50790	NEWCLOUDTECHNOLOGIES-AS
BD	136257	NEWCNSONLINE-AS-AP New CNS Online
US	399449	NEWCO-POP-ASN
IT	209970	NEWCOM
US	399222	NEWCOM-01
US	32034	NEWCOM-INTL
BR	61787	NEWCOMP INFORMATICA E TECNOLOGIA LTDA
RU	58084	NEWCONTACT-AS
US	400152	NEWCOOP-01
US	29987	NEWCORP
CA	398762	NEWCREST-AMER-AS-01
AU	141365	NEWCREST-AS-AP NEWCREST MINING LIMITED
US	55295	NEWDAYASN
US	26083	NEWEDGE-ASN1
US	40067	NEWEGG
FR	34536	NEWEL-AS
NZ	132450	NEWERAIT New Era IT Ltd
BG	16226	NEWGEN
GE	42140	NEWGEORGIA-
UA	57442	NEWHOST-UA-AS
RU	49055	NEWIT-AS
UA	31113	NEWIT-AS
RU	209755	NEWLIME-AS
BR	52829	NEWLINE TELECOM
RU	201131	NEWLINE-AS
RU	204623	NEWLINE-AS
RU	31277	NEWLINE-AS
UA	48595	NEWLINE-AS
RU	38912	NEWLINES
UZ	49424	NEWLINESOLUTIONS-AS
RU	196798	NEWLINETELECOM
US	15173	NEWMA-11
BR	263964	NEWMASTER TELECOM
BR	266233	NEWMASTER TELECOM
BR	266543	NEWMASTER TELECOM
CH	49446	NEWMEDIA
SG	38001	NEWMEDIAEXPRESS-AS-AP NewMedia Express Pte Ltd
CN	133219	NEWMEDIAEXPRESSCHINA-AS-AP NewMedia Express Pte Ltd
US	21873	NEWMN
AU	58532	NEWMONT-APAC-AS-AP Newmont Mining Services Pty Ltd
PH	135345	NEWMOUNTAINVIEW-PH NewMountainView Satellite Corporation
BR	53098	NEWNET CONSULTORIA, INFORMATICA LTDA
BR	269272	NEWNET TECNOLOGIA E PROJETOS LTDA
RU	212600	NEWNET-SAMARA
RU	209668	NEWNET74-AS
DE	44365	NEWONE-AS
US	22303	NEWPALTZEDU
US	53883	NEWPARK-RESOURCES
US	26487	NEWPIRVINE
RU	209773	NEWRADIO-AS
RU	50048	NEWREAL-AS
US	23467	NEWRELIC-AS-1
IQ	21277	NEWROZ-TELECOM-ASN
BR	265010	NEWS TELECOM LTDA
MN	139837	NEWSANSARCATV-AS-AP SHINE SANSAR CABLE LLC
US	22076	NEWSBANK
HK	58958	NEWSBOOKLIMITED-HK Rm 1, 1F, Hung Tai Bldg., 37-39 Hung To Road, Kwun Tong
US	396042	NEWSDAY
GR	208552	NEWSIAGR-GR PROCESSING SERVICES SIA GREECE S.A.
BR	269168	NEWSIGNAL INTERNET E TECNOLOGIA
LI	198288	NEWSNET
PH	134431	NEWSNET-AS-AP News and Entertainment Network Corp
US	32863	NEWSPAPERCLIPS
PS	44213	NEWSTARMAX-ASN
US	211739	NEWSTECH-EMEA
IN	55804	NEWSWIRE-IN Army & Navy Building
FR	201828	NEWTECH
RU	49880	NEWTECH-AS
RU	59418	NEWTECHNOLOGIES-AS
RU	205646	NEWTEL-AS
UA	198227	NEWTELECOM-AS
RU	31036	NEWTELESYSTEMS
CM	328866	NEWTELNET
JE	13208	NEWTELSOLUTIONS-AS Channel Islands
IN	133667	NEWTON-AS-IN Newton Cloud Serve Private Limited
BD	142298	NEWTOPLINK-AS-AP New Top Link
NL	201401	NEWVM-AS
US	18812	NEWWAVECOMM
FR	207051	NEWWEB
CN	133475	NEWYORKUNIVERSITY-AS-SHANGHAI New York University ASN
RU	209019	NEW_COMMUNICATIONS-AS
BR	265019	NEX TELECOM LTDA ME
SG	142119	NEX-AS-AP NEX CORPORATEIT PTE LTD
KR	38108	NEX-AS-KR NEXINNO
US	21656	NEX-CORP-
GB	34640	NEX-CORP-UK
US	394954	NEXACOMM-TX
CH	47506	NEXANET
IN	141784	NEXAPP-AS Nexapp Technologies Pvt Ltd
US	53726	NEXBA-1-BGP
US	396089	NEXC
BR	52924	NEXCESS Solucoes de Redes Ltda.
US	202521	NEXCESS-AMS01
US	36444	NEXCESS-NET
US	19445	NEXCLOUD-AS01
CH	31424	NEXELLENT-AS AS31424 is operated by:
US	393283	NEXEO
US	202397	NEXEON
US	20278	NEXEON
US	131199	NEXEON-AS-AP Nexeon Technologies, Inc.
PL	200573	NEXET-AS
HK	146961	NEXETLIMITED-AS-AP NEXET LIMITED
BR	268051	NEXFIBRA TELECOMUNICACOES LTDA
KR	17877	NEXG-AS-KR NexG Co., LTD
US	16848	NEXG-NOC
US	30462	NEXGEN
US	30524	NEXGEN-NETWORKS
US	40496	NEXGENACCESS
IT	35051	NEXI-AS
ES	24592	NEXICA-AS
CA	11666	NEXICOM-
PL	199859	NEXIM
IT	56786	NEXIM Nexim Europe Telecom - Backbone
DE	6659	NEXINTO-
AU	140325	NEXION-AS-AP NEXION Networks Pty Ltd
DE	15925	NEXIU
PK	17563	NEXLINX-AS-AP Autonomous System Number for Nexlinx
PH	135025	NEXLOGIC-AS-AP Nexlogic Telecommunications Network, Inc.
FR	210799	NEXLOOP-AS
BR	52567	NEXNET FIBRA
BR	61642	NEXNETT Brasil Telecom
AR	271797	NEXODIGITAL S.A.
US	398171	NEXOGY
AU	17766	NEXON-AS-AP Nexon Asia Pacific Pty Ltd
AU	45201	NEXON-AS-AP Nexon Asia Pacific Pty Ltd
AU	9797	NEXONASIAPACIFIC-AS-AP Nexon Asia Pacific PL
RO	62390	NEXONHOST
BE	51796	NEXPERTEAM
CH	206492	NEXPHONE
US	13830	NEXRIL
GB	212195	NEXSTOR-AS
US	397952	NEXSTREAM
BR	52694	NEXSUL TELECOM LTDA
BR	271044	NEXT CONNECT SOLUCOES DIGITAIS LTDA
BR	266603	NEXT FIBRA
BR	267029	NEXT NETWORK TELECOMUNICACAO LTDA-ME
BR	267074	NEXT PROVEDORES ACESSO LTDA ME
PL	57713	NEXT-AS
UA	44737	NEXT-AS
BD	9441	NEXT-BD Next Online Limited.
GB	51048	NEXT-CONNEX
RO	203929	NEXT-LEVEL-BUSINESS-SRL
US	32989	NEXT-LEVEL-IT
AL	205110	NEXT-TV
JP	63789	NEXT-WEB NeXtWEB Corporation
FR	203547	NEXT2I
BR	271148	NEXTALL TELECOMUNICACOES EMPREENDIMENTOS LTDA
US	33696	NEXTARRAY-ASN-01
AU	137534	NEXTCLICK-AS-AP NORTHERN BEACHES BROADBAND
US	22402	NEXTCO-AS
RU	57212	NEXTCONTACT-AS
IT	198291	NEXTDATA
AU	56263	NEXTDC-NET-AU NEXTDC Limited
US	34939	NEXTDNS
